Time X Y
2065.0 31.333333333333332 31.333333333333332
2066.0 30.650943396226417 30.650943396226417
2067.0 30.544642857142858 30.544642857142858
2068.0 31.05263157894737 31.05263157894737
2069.0 30.35 30.35
2070.0 30.747663551401867 30.747663551401867
2071.0 29.819277108433734 29.819277108433734
2072.0 30.333333333333332 30.333333333333332
2073.0 29.650943396226417 29.650943396226417
2074.0 29.544642857142858 29.544642857142858
2075.0 30.05263157894737 30.05263157894737
2076.0 29.35 29.35
2077.0 29.747663551401867 29.747663551401867
2078.0 28.819277108433734 28.819277108433734
2079.0 29.333333333333332 29.333333333333332
2080.0 28.650943396226417 28.650943396226417
2081.0 28.544642857142858 28.544642857142858
2082.0 29.05263157894737 29.05263157894737
2083.0 28.35 28.35
2084.0 28.747663551401867 28.747663551401867
2085.0 27.819277108433734 27.819277108433734
2086.0 28.333333333333332 28.333333333333332
2087.0 27.650943396226417 27.650943396226417
2088.0 27.544642857142858 27.544642857142858
2089.0 28.05263157894737 28.05263157894737
2090.0 27.35 27.35
2091.0 27.747663551401867 27.747663551401867
2092.0 26.819277108433734 26.819277108433734
2093.0 27.333333333333332 27.333333333333332
2094.0 26.650943396226417 26.650943396226417
2095.0 26.544642857142858 26.544642857142858
2096.0 27.05263157894737 27.05263157894737
2097.0 26.35 26.35
2098.0 26.747663551401867 26.747663551401867
2099.0 25.819277108433734 25.819277108433734
2100.0 26.333333333333332 26.333333333333332
2101.0 25.650943396226417 25.650943396226417
2102.0 25.544642857142858 25.544642857142858
2103.0 26.05263157894737 26.05263157894737
2104.0 25.35 25.35
2105.0 25.747663551401867 25.747663551401867
2106.0 24.819277108433734 24.819277108433734
2107.0 25.333333333333332 25.333333333333332
2108.0 24.650943396226417 24.650943396226417
2109.0 24.544642857142858 24.544642857142858
2110.0 25.05263157894737 25.05263157894737
2111.0 24.35 24.35
2112.0 24.747663551401867 24.747663551401867
2113.0 23.819277108433734 23.819277108433734
2114.0 24.333333333333332 24.333333333333332
2115.0 23.650943396226417 23.650943396226417
2116.0 23.544642857142858 23.544642857142858
2117.0 24.05263157894737 24.05263157894737
2118.0 23.35 23.35
2119.0 23.747663551401867 23.747663551401867
2120.0 22.819277108433734 22.819277108433734
2121.0 23.333333333333332 23.333333333333332
2122.0 22.650943396226417 22.650943396226417
2123.0 22.544642857142858 22.544642857142858
2124.0 23.05263157894737 23.05263157894737
2125.0 22.35 22.35
2126.0 22.747663551401867 22.747663551401867
2127.0 21.819277108433734 21.819277108433734
2128.0 22.333333333333332 22.333333333333332
2129.0 21.650943396226417 21.650943396226417
2130.0 21.544642857142858 21.544642857142858
2131.0 22.05263157894737 22.05263157894737
2132.0 21.35 21.35
2133.0 21.747663551401867 21.747663551401867
2134.0 20.819277108433734 20.819277108433734
2135.0 21.333333333333332 21.333333333333332
2136.0 20.650943396226417 20.650943396226417
2137.0 20.544642857142858 20.544642857142858
2138.0 21.05263157894737 21.05263157894737
2139.0 20.35 20.35
2140.0 20.747663551401867 20.747663551401867
2141.0 19.819277108433734 19.819277108433734
2142.0 20.333333333333332 20.333333333333332
2143.0 19.650943396226417 19.650943396226417
2144.0 19.544642857142858 19.544642857142858
2145.0 20.05263157894737 20.05263157894737
2146.0 19.35 19.35
2147.0 19.747663551401867 19.747663551401867
2148.0 18.819277108433734 18.819277108433734
2149.0 19.333333333333332 19.333333333333332
2150.0 18.650943396226417 18.650943396226417
2151.0 18.544642857142858 18.544642857142858
2152.0 19.05263157894737 19.05263157894737
2153.0 18.35 18.35
2154.0 18.747663551401867 18.747663551401867
2155.0 17.819277108433734 17.819277108433734
2156.0 18.333333333333332 18.333333333333332
2157.0 17.650943396226417 17.650943396226417
2158.0 17.544642857142858 17.544642857142858
